month_key,project_id,company_key,client_key,region_key,fx_rate,progress_pct,earned_revenue_pln,invoiced_revenue_pln,cash_received_pln,direct_material_cost_pln,direct_labor_cost_pln,subcontractor_cost_pln,equipment_cost_pln,other_direct_cost_pln,overhead_allocated_pln,fx_gain_loss_pln,total_cost_pln,wip_pln,eac_cost_pln,eac_margin_pct,dso_days,invoice_count,purchase_orders_count,headcount,labor_hours,safety_incidents,claim_risk_score
202212,P058,1,2,1,1.0,4.258871907463163,0.0,8482076.886321947,0.0,1855068.8696085887,291346.5983188465,79587.1176571904,58743.83703094008,173612.71080523724,81322.27071617867,0.0,2539681.4041369823,661538.1411209591,166080768.4097649,0.2264364621352057,87.07178587850309,10,6,14,1968,1,45.265272261193154
202301,P058,1,2,1,1.0,4.258871907463163,0.0,0.0,0.0,1786802.3787825706,379122.1135952837,88377.00459423712,101693.63301275056,241425.7049177812,83124.9739422309,0.0,2680545.808844854,661538.1411209591,168761314.21860972,0.2139511363557475,83.94846053562709,2,4,10,1444,0,57.67049026667952
202302,P058,1,2,1,1.0,4.258871907463163,0.0,0.0,0.0,2615467.19204742,422921.9091262136,145274.78070516483,146921.67119300587,252990.61645895723,78446.87089683642,0.0,3662023.0404275977,661538.1411209591,172423337.25903732,0.1968943300438555,83.19468494296035,3,5,11,1911,0,46.39131253772533
202303,P058,1,2,1,1.0,4.258871907463163,0.0,0.0,0.0,2825082.463285734,626126.2791790507,160730.15296265995,173325.13011750786,324440.647381721,76994.1821633305,0.0,4186698.855090004,661538.1411209591,176610036.11412734,0.1773937123063023,85.62120494792474,1,8,17,2901,0,51.28608519323405
202304,P058,1,2,1,1.0,4.258871907463163,0.0,0.0,7467854.425754581,3416838.95431146,643380.1236193771,200091.9968011216,253075.7077652264,376153.08946836746,86167.45523364487,0.0,4975707.327199196,661538.1411209591,181585743.44132653,0.1542180863728323,72.72904398209977,2,7,17,2475,0,38.73862920763133
202305,P058,1,2,1,1.0,7.976170668860373,7980880.748407534,0.0,0.0,4343226.948974417,913027.5117785896,250992.36923824827,287216.22900484374,438227.0473613303,77979.54758385348,0.0,6310669.653941282,8642418.889528494,181424824.5792182,0.1549676070155509,88.79223041020337,2,10,17,2922,0,47.66867361410333
202306,P058,1,2,1,1.0,7.976170668860373,0.0,7897023.43404484,0.0,4741799.676039794,939199.5210565362,266266.12485950184,429822.3918359261,460466.95188584033,78925.03681430261,0.0,6916479.702491901,745395.4554836545,188341304.2817101,0.1227523387490349,80.78444559191733,12,15,22,3552,0,21.45035512065753
202307,P058,1,2,1,1.0,12.35507058216329,9401309.999669507,0.0,0.0,4555548.157686849,1484359.549814998,370261.2518464515,527949.587155259,558381.4226233906,80657.0340033964,0.0,7577157.003130345,10146705.455153162,188315393.65317944,0.1228730241099374,83.39996015041295,1,11,15,2339,0,43.56675079700205
202308,P058,1,2,1,1.0,14.19032463204853,3940211.603992992,9299867.986301163,0.0,5210617.969140882,1454066.896845122,352253.4804189291,612980.964941845,571905.9653289672,82540.62048924417,0.0,8284365.897164989,4787049.07284499,193419753.93624872,0.0990981642214914,81.03784435620776,15,14,22,3761,0,51.33942984250222
202309,P058,1,2,1,1.0,19.798427110283743,12040355.100976896,3994333.387346312,0.0,5315451.060452584,1399455.7283222068,396289.56747561326,686474.4169897725,569972.7432785566,82144.20531956828,0.0,8449787.721838301,12833070.786475573,192176131.0839033,0.1048906548430198,78.58115974477161,7,12,17,2388,0,20.66665177302473
202310,P058,1,2,1,1.0,26.01029546341761,13336614.497063993,11840957.026166469,7449754.570765512,4555452.413853051,1766139.8727772052,486271.07627797866,906298.034198924,540154.3381015797,84086.06243080921,0.0,8338401.797639548,14328728.257373096,189819634.0098669,0.1158666409912901,75.91935471904267,15,12,22,3682,0,21.323765231922494
202311,P058,1,2,1,1.0,32.968128280961054,14938168.156088397,13522220.19764836,0.0,4863667.649848817,2003054.8989924327,529060.5021136879,1009119.7121345176,571612.9167702113,84786.84554746884,0.0,9061302.525407135,15744676.21581313,186954260.12301227,0.1292128506845873,78.73547598748857,25,13,14,2254,0,42.51543747522995
202312,P058,1,2,1,1.0,38.52826671750837,11937378.363971552,15342704.852408098,8354683.228358815,4631973.348407441,2145130.1527637057,637514.988008823,852654.5399758564,765103.1773924521,80020.9378494067,0.0,9112397.144397683,12339349.72737658,186575728.4009329,0.1309759587249073,87.27611825734922,18,15,27,3868,0,58.2802720633613
202401,P058,1,2,1,1.0,47.02515989702497,18242464.63638848,11092530.198762825,3348942.187950273,4263932.49471693,2117649.651983388,641758.2047964385,907674.011192489,807945.9056252844,82003.79167956732,0.0,8820964.059994096,19489284.165002227,180961328.7743801,0.157126456941458,94.14695626203984,8,9,30,4804,1,36.005287743406015
202402,P058,1,2,1,1.0,50.87654759932953,8268763.944177235,17851622.067097593,10682149.614923544,3945707.448853966,2159176.950749772,687641.467641907,944022.8174982952,744626.3062367212,79606.34223985844,0.0,8560781.33322052,9906426.042081878,183006260.1469075,0.1476016675129791,94.0749038255844,32,8,33,4679,0,58.51100816045183
202403,P058,1,2,1,1.0,60.764185774234136,21228334.396145005,7405809.784712103,12484707.70857945,3401038.068535572,2166231.0365396463,803388.2003492357,895425.9123451122,723801.1826110394,81398.66965978587,0.0,8071283.070040392,23728950.653514773,174427343.44625986,0.1875601601039261,89.21463103984394,15,8,23,3596,1,57.93922621754194
202404,P058,1,2,1,1.0,68.30983786663111,16200190.886932354,21006286.727617584,13627983.19320752,3041306.983756398,2241867.12278626,824217.5421665786,909790.677727046,687734.8886836949,80350.52093791499,0.0,7785267.7360578915,18922854.81282956,169581603.77362728,0.2101304285379265,69.22175570860753,21,12,23,3586,0,37.89336041874531
202405,P058,1,2,1,1.0,75.05195416079374,14475034.04740669,16280521.60062496,9884593.03544646,2218320.0423792647,1872163.4683002625,819463.2029805897,954220.1518552154,819970.0822571819,84989.74896279874,0.0,6769126.696735313,17117367.25961131,165120031.66756773,0.2309113385484523,81.4859154138195,20,4,46,7557,0,24.348531320765964
202406,P058,1,2,1,1.0,80.7383050602367,12208351.099817565,13332200.238757389,17391254.766444627,2232604.8530784696,2338616.733928175,741969.1895793913,789778.9820576286,631629.1334734187,86651.98430920903,0.0,6821250.876426292,15993518.12067148,162517904.35272378,0.243031410191419,68.33144984523184,17,7,24,3765,0,45.498202925148696
202407,P058,1,2,1,1.0,82.46144706429762,3699511.857855935,12119495.389520442,6684321.495771659,1597072.919474679,1515891.006828379,851153.4591125068,612297.9333524329,741403.3712637991,88147.47659338474,0.0,5405966.166625181,7573534.58900699,165089741.21770653,0.2310524240442777,85.45287755855739,13,7,30,5108,0,36.061186844561945
202408,P058,1,2,1,1.0,87.38237972298175,10565031.018690731,3733183.356192768,18427394.16519609,1421537.819120193,1778325.72525545,816985.9027960337,647792.9573282694,675734.0879903465,84733.33019708029,0.0,5425109.822687373,14405382.251504958,162421171.35147783,0.2434819688165301,73.96974123109365,11,6,39,6495,0,44.47876003577683
202409,P058,1,2,1,1.0,89.59800214056101,4756846.149097825,10459627.057419756,15117539.970823027,892864.8280797907,1984738.631548601,746889.2946049031,502631.8806297184,736071.4180471656,79810.03567978786,0.0,4943006.088589966,8702601.34318304,163720043.41034842,0.2374321409242683,88.11122090355954,15,6,23,3222,1,41.54018152463711
202410,P058,1,2,1,1.0,91.4938704664518,4070347.850633993,4616102.159244247,13274298.092425171,806685.0647969847,1477618.3045918026,845136.972876242,406568.618184962,577923.5188933783,80936.43353552074,0.0,4194868.91287889,8156847.03457278,164796692.2567441,0.2324173743222677,70.39191127808536,11,5,42,6718,0,8.757314090552045
202411,P058,1,2,1,1.0,92.2768079981824,1680933.2462279224,3782412.707943552,11426042.3841928,666926.7197389446,1509673.670702857,816694.7982160941,315705.4441762385,571518.9718550928,87633.38786509729,0.0,3968152.992554324,6055367.5728571415,167477112.61043063,0.2199326328822067,76.07978354948538,8,4,27,4517,0,58.20305155869466
202412,P058,1,2,1,1.0,97.3627704815265,10919342.96268056,1463291.8322559576,3378845.344698936,447601.0444071653,1285613.526613319,697672.5939653519,217545.37977261937,434618.4490062823,83525.82853025319,0.0,3166576.8222949915,15511418.70328173,162278577.75468075,0.244146134862192,71.62435552068963,6,3,43,6308,0,67.54163316465394
202501,P058,1,2,1,1.0,97.3627704815265,0.0,9986190.174323617,9921175.714083925,296628.1547540611,1163491.162186929,639946.0258052977,157535.500976112,388230.3147392962,85108.94081416844,0.0,2730940.0992758647,5525228.528958112,165009517.8539566,0.2314260848219584,81.5051080000769,16,3,42,6619,0,39.69506756995473
202502,P058,1,2,1,1.0,99.451076964116,4483504.306070051,0.0,3867342.623483618,205354.4815455824,898976.5610959369,583871.4712634295,128987.1752586556,411189.937499438,83078.32536492059,0.0,2311457.952027963,10008732.835028172,163886244.03160465,0.2366580191412026,78.53871246595001,5,3,28,4330,0,42.63850427384933
202503,P058,1,2,1,1.0,99.451076964116,0.0,4324632.951888471,3304545.9273412493,147240.12269128158,673642.5111701019,492488.05269160506,79225.43066083653,389560.2069619557,80043.57320522338,0.0,1862199.897381004,5684099.8831397,165748443.92898566,0.2279843481639866,96.42892146892054,8,3,29,4807,1,46.598140409283786
202504,P058,1,2,1,1.0,100.0,1178514.1767290658,4629383.854286703,1482147.0380627764,85701.70908162878,554717.7122357747,466002.8319912276,65906.88635663142,318652.85162412404,87307.74186957901,0.0,1578289.7331589656,2233230.2055820525,166423895.20966712,0.2248382615499717,80.40168969325018,6,1,8,1346,0,48.35134102453812
202408,P059,1,9,1,4.758035935535864,0.0,0.0,0.0,0.0,1673624.0272679646,502604.3763237674,472384.6300320911,71518.63217189342,202471.72921137617,198563.0575991828,-1397.4695372229032,3119768.9830690525,0.0,324302493.87411183,0.1047766164728722,75.54684534199326,4,6,14,2389,0,52.39970470118551
202409,P059,1,9,1,4.76166884109372,0.7995289535454562,2896363.503573443,2752066.703098371,0.0,2196694.3324618414,730468.8173125921,695383.3790715768,130886.47961688426,218979.68565112053,198839.04401982424,-1018.5585487029527,4170233.179585137,144296.80047507165,325902562.9684111,0.1003596930895084,83.62910914805593,5,7,19,2931,0,44.84733136908903
202410,P059,1,9,1,4.773358667446323,2.53473705228128,6285942.974293761,6338284.027940263,0.0,3098014.0441314764,892639.2010309728,1091747.462156976,202329.3455940028,320437.8884810599,191158.8597597108,2555.501040881679,5798882.302195081,91955.74682857096,326123571.8246238,0.0997496074448231,83.63145904872042,16,9,20,3390,0,11.755921562938347
202411,P059,1,9,1,4.792899369628636,2.53473705228128,0.0,0.0,0.0,4033610.08759625,1603509.1074759453,1184602.4380785583,313811.95350341685,352737.4548595758,197930.8870523316,11575.210670614144,7697777.139236693,91955.74682857096,333821348.9638605,0.0785002176732468,77.73311721282255,1,9,28,4241,1,40.91674135589352
202412,P059,1,9,1,4.796585506509355,3.592039374335781,3830170.0573348966,3771903.548666145,0.0,4875692.557705395,1978067.5718127813,1657783.0780871322,414722.94906413264,396474.6031927906,195963.10806495976,16474.94032521323,9535178.808252404,150222.2554973215,339957883.2752081,0.0615605730109168,87.43286234305455,6,12,13,2134,1,20.467844780715023
202501,P059,1,9,1,4.792764711354248,5.098831344868115,5458485.589014058,4987519.652619727,2625655.5981004494,4866884.002602592,2614987.995744685,2306961.179008998,593320.1230722151,556579.4674267997,196931.9270537544,15833.751479012166,11151498.446388057,621188.1918916516,346265983.5369181,0.0441473277643092,63.5591979247739,7,13,14,2217,0,70.07408881070953
202502,P059,1,9,1,4.7635800160561725,9.691846510318964,16638598.811937643,13656035.75719786,6262855.732571191,5912199.580908761,2757605.6203099675,2267009.5504332427,777864.6678990322,695579.2992391501,193241.9247034311,-1594.048932501406,12601906.59456108,3603751.246631436,344104988.08780694,0.050112664739149,66.57565678127894,14,11,26,4096,0,39.186687348835584
202503,P059,1,9,1,4.743658197395995,18.20683764321048,30846299.488210235,28102471.74055717,0.0,5121971.464399406,2972802.783232721,3576244.062681732,993668.3270860384,774166.2849238227,204703.07201405813,-15957.323951590795,13627598.670386188,6347578.994284496,330366758.9989077,0.0880364678580031,73.16192517954858,48,12,17,2644,0,45.60740988965266
202504,P059,1,9,1,4.7450779367881895,19.96171618324077,6357200.866846447,5240294.403132546,3505132.313272099,6545157.761936835,4395649.46943466,3786223.177512005,1161287.9430664463,774178.0326485548,200791.90718307067,-17746.21409631483,16845542.077685256,7464485.457998395,341572903.8048077,0.0571023768197547,79.64373542144314,11,17,17,2734,0,55.74810314161325
202505,P059,1,9,1,4.727919139936068,26.95832657658598,25345832.57072195,23190266.002838407,4397617.529530365,6336351.813782257,5104481.968869971,3985826.189978158,1434767.439363254,684382.3758088832,196581.5828901453,-32307.91422319452,17710083.456469476,9620052.025881946,336800710.8260389,0.0702758146624998,84.22729077270071,21,9,21,3618,0,49.93140230067974
202506,P059,1,9,1,4.7404148320545385,34.51373000486542,27370109.17166005,24760341.30468992,13935437.3641764,6458911.405346288,4772043.351899684,5563093.828278046,1764640.1970448303,911237.5788910064,192495.62272458192,-25264.19541698928,19637157.78876745,12229819.892852085,332163087.8364508,0.0830777777145442,77.27112629649478,46,19,15,2327,1,39.75937538509838
202507,P059,1,9,1,4.741950908965562,44.27539121964888,35362470.8040542,34596303.84457398,28236535.42918637,4472578.652519883,6427343.17732815,5446886.198191241,1495801.3815895498,1105360.7064292715,200474.5099744631,-19591.63219624296,19128852.99383632,12995986.852332294,319933388.4074137,0.1168373482056435,79.17316707339273,60,14,19,3167,0,41.73661182375765
202508,P059,1,9,1,4.72688476850031,55.876498309165626,42026024.23104503,39575824.78608964,4997653.391798675,5158803.577518656,5438478.745060673,5474963.853145127,1649235.892374311,954227.415291909,188899.96171763053,-34188.46616917265,18830420.97893913,15446186.297287704,301503106.7332583,0.1677133649842875,76.89817969270369,69,8,24,3731,0,36.55290728037783
202509,P059,1,9,1,4.759654517998137,60.9467958196568,18367595.815666728,19014816.260889582,22973898.18921983,4802792.073547454,5453710.225380354,6554869.571708712,1676159.4810163244,1079685.678661976,196656.64563083017,-5883.014823495211,19757990.66112215,14798965.852064848,304978560.0680993,0.1581195223451533,75.65934381742817,18,17,36,5689,0,42.08671270517761
202510,P059,1,9,1,4.735518592980255,72.52561557300469,41945286.40812432,37026968.30110164,25230834.708327107,3370633.384736841,5689515.133032417,6085635.058612521,1304146.1237965247,1041609.0474415016,201053.49490948112,-23683.03413780285,17668909.208391484,19717283.95908752,285469125.22267425,0.2119744960284676,77.82310609202095,33,11,35,5779,0,32.86735816531532
202511,P059,1,9,1,4.734765282928205,78.36605579971341,21157505.106510945,20204677.02432704,32807188.07809136,2707555.1575999246,5982708.120175206,7694789.888378625,1596333.5002949983,966160.0568811424,190818.5120489904,-26697.42002548098,19111667.8153534,20670112.041271448,285830609.5088316,0.2109766338724297,82.09971817484728,28,6,40,6882,0,75.53297886791853
202512,P059,1,9,1,4.738174011515933,86.12071734252021,28091939.104333103,28601850.858099774,37998120.430015735,2181352.1432676967,5861565.430517816,7196749.50019993,1304009.9498322697,882279.0605547995,196373.5530797728,-21437.648470738783,17600891.98898155,20160200.287504792,278541207.7976758,0.2310987204644695,80.35588901523424,30,9,18,3116,0,39.64169441305018
202601,P059,1,9,1,4.757142978574577,88.30890228402315,7926891.172025325,6749425.715993932,18692095.51761323,2050459.1955127057,4952284.94944533,6432096.534280845,830105.5603313679,1016883.0356744276,201873.14234194817,-6147.217964047715,15477555.199622575,21337665.74353617,286995580.2035105,0.2077607813066914,83.380162833534,10,4,41,7080,0,45.83916014990363
202602,P059,1,9,1,4.803622759767963,90.59374973718816,8277059.567679033,7423740.057832269,32386954.93079308,1210223.6069837492,4825700.523656886,7076972.774906916,692086.0468628159,766985.3294955209,191672.87834380948,25697.098227652183,14789338.25847735,22190985.25338298,294451488.3596508,0.1871790606820008,67.17627916308646,14,3,19,2844,1,42.20919243712258
202603,P059,1,9,1,4.794698000505498,92.03035699996316,5204235.351851532,5134593.05862258,19534673.722882543,962701.9559420126,4164779.87094569,5836397.905718175,632297.0697010289,541421.2369269007,196085.7686924028,16088.498078770595,12349772.30600498,22260627.546611905,302190336.23327106,0.1658162968769424,78.95653792655871,14,6,28,4253,0,31.43697382358872
202604,P059,1,9,1,4.783696929379321,93.27828708247972,4520735.778215721,4247004.57060151,28872891.62238434,603513.3498426495,2974688.19984274,6206533.728908793,379700.7659329695,690340.3958535725,194341.01325299835,9948.307316565846,11059065.76095029,22534358.75422609,309244054.49495524,0.1463448045265837,71.31974206153332,9,5,33,4856,0,73.6034310677368
202605,P059,1,9,1,4.7526799228543615,97.8900015548736,16706338.685436629,14306988.587969271,7172704.64877209,314774.870237547,2919035.0892441366,5383859.315636975,270270.7914457005,617681.4743166239,202302.8807153513,-6223.023838056292,9701701.397758275,24933708.85169345,304144029.98826003,0.1604232075028102,74.14807144918888,27,5,51,8738,0,55.855960400176855
202606,P059,1,9,1,4.750101776626294,100.0,7643653.756328094,7004646.294571936,7468927.003152556,211604.6044128208,2053955.3309779763,3560051.266998346,185109.5779269152,503676.6586871939,192076.19191115448,-4919.046460490918,6701554.584453916,25572716.31344962,304073348.6004873,0.1606183204985764,75.13519666697871,8,3,42,7127,0,68.38369255929652
202607,P059,1,9,1,4.732812326232135,100.0,0.0,10664060.763894476,5257197.35965147,145167.2833208696,1689107.5622183594,4075306.0104341046,121999.87410412972,448012.6578398328,197059.5410856153,-11510.153290719973,6665142.775712192,14908655.549555125,310738491.37619954,0.1422194744209985,81.28474655179997,20,5,55,8107,0,63.12463132995782
202412,P060,1,2,7,1.0,3.627244363630026,10569219.510017572,10682365.578301102,0.0,578877.1207725618,81935.18890353326,318360.60643248475,37401.48463607922,160980.0007382226,878976.7630575646,0.0,2056531.164540446,-113146.06828352997,230451167.3692357,0.2091159643909881,64.51564662704322,19,4,17,2894,0,51.79840851948923
202501,P060,1,2,7,1.0,3.718448178634804,265753.5705622648,282224.78298197134,0.0,816571.2821469764,107176.58015188096,410475.9497965443,52845.54727427962,201168.1860341325,833582.8770997121,0.0,2421820.4225035263,-129617.28070323728,232663256.9211214,0.2015243069830619,46.62666487903036,1,3,17,2627,0,43.76609039078183
202502,P060,1,2,7,1.0,3.718448178634804,0.0,0.0,11073921.938196432,906770.846796121,129276.28901948252,497710.6743097091,73989.39025228177,228907.7041787234,904708.867950212,0.0,2741363.772506529,-129617.28070323728,235404620.69362792,0.1921162364220718,69.50162441669346,5,3,21,3575,0,56.75753978217185
202503,P060,1,2,7,1.0,3.718448178634804,0.0,0.0,276829.6122650879,1022881.625819918,182015.5033959866,606619.6370031843,88368.20122902108,292871.78807160445,866773.3816405594,0.0,3059530.1371602737,-129617.28070323728,238464150.8307882,0.1816162525444994,66.8730907834755,0,4,25,3913,0,55.89758651419562
202504,P060,1,2,7,1.0,6.423817852667532,7883021.675435456,8096513.424912754,0.0,1251211.3261553629,201286.4060247565,724460.0558488141,124164.71460538736,324719.9200756672,883792.3652962937,0.0,3509634.788006281,-343109.0301805362,235747033.65003413,0.1909411113667344,57.63483121003578,15,2,13,2112,1,71.79531314622929
202505,P060,1,2,7,1.0,8.930681479740707,7304606.279599898,6972414.070461206,0.0,1476828.503100078,244941.996155514,941600.0156217164,144889.2266072236,350747.2648291979,860968.6689280942,0.0,4019975.675241824,-10916.821041844783,233987600.5321229,0.1969792997628393,61.43340767266869,8,5,27,4362,0,28.608371908979105
202506,P060,1,2,7,1.0,9.341832749586631,1198030.1262292543,1272283.1594155254,8241567.257194512,1622010.0463672718,281798.48650074314,1036732.653126743,222650.76755866173,446644.3726815203,841372.7710852054,0.0,4451209.097320145,-85169.85422811657,237490051.18975896,0.1849592594989755,65.18633058259455,3,6,20,3082,0,39.53975801704842
202507,P060,1,2,7,1.0,11.539050629986992,6402347.281076549,6308664.96427492,6183687.751081336,1790142.6315706363,346064.9286243086,1137046.4080754882,264120.75729186233,461948.71396311047,885946.458695601,0.0,4885269.898221007,8512.462573513389,237300911.10312137,0.1856083682742663,55.37480229580886,11,5,27,4039,0,20.1488371710136
202508,P060,1,2,7,1.0,11.539050629986992,0.0,0.0,1397895.2132344453,1829593.8411151047,414306.7112065854,1530710.6031137188,321885.91820476105,503475.210312265,872533.134383838,0.0,5472505.418336273,8512.462573513389,242773416.52145764,0.1668273084100247,52.65821187671124,2,5,23,3988,0,40.03930898009064
202509,P060,1,2,7,1.0,17.64665635159331,17796602.34627653,15671166.146610815,5898920.450240523,1823389.41181582,454565.9927995452,1681911.4709687878,383339.7730966565,518973.35853751993,885993.5309221413,0.0,5748173.53814047,2133948.662239224,234379206.5867585,0.1956353491966749,55.75390368271205,23,4,15,2557,1,37.80515016554277
202510,P060,1,2,7,1.0,17.64665635159331,0.0,0.0,0.0,2326978.575670071,536316.1412697855,1958905.901901431,435041.19359299965,622609.600326585,876271.9612499494,0.0,6756123.374010821,2133948.662239224,241135329.96076936,0.1724490482544504,47.63655107682182,1,10,20,3467,0,65.11715568772479
202511,P060,1,2,7,1.0,20.60630383572147,8623947.216149671,8701169.864522673,17219438.157307573,2284193.4347373,613600.8596152134,2332116.9347110777,569297.6175360929,697489.8288409103,841271.9948670983,0.0,7337970.670307693,2056726.013866224,241600528.09474748,0.1708525374545336,59.67682921260561,14,11,15,2479,0,42.66582742987161
202512,P060,1,2,7,1.0,25.37701901027986,13901113.585084751,13415686.911131551,0.0,2146950.5812612986,613777.1773636319,2501349.766965322,587069.0607923481,746068.1371620045,802157.5474105318,0.0,7397372.270955137,2542152.6878194213,237892603.59421465,0.1835777422178333,72.17435899291151,13,7,12,1978,0,40.28113741462048
202601,P060,1,2,7,1.0,29.30301528326192,11439735.580188932,11162657.680576269,8172337.589863534,2134696.5032454827,719818.0382357212,3131570.445359482,602086.8990921755,812734.3276862171,817010.8701180047,0.0,8217917.083737083,2819230.5874320865,236946626.8283445,0.1868242344388296,62.81727024436203,13,4,10,1548,0,31.0982433436333
202602,P060,1,2,7,1.0,33.79424807577932,13086745.886400787,12561354.513457043,13988834.822287189,2141846.253638781,758119.3534108263,3100367.929991872,682449.5509878066,815078.9355218229,869004.4552927989,0.0,8366866.478843907,3344621.9603758305,234802636.403468,0.1941821828445175,70.9504222825577,20,7,26,4329,0,27.060925090256728
202603,P060,1,2,7,1.0,37.984415679899065,12209489.284969268,11820872.357327554,10035174.996686367,2123555.491481771,829615.5308540598,3735909.953239473,701042.1975032411,858386.9885683301,833343.0171048316,0.0,9081853.178751707,3733238.88801755,234051647.6782801,0.1967594967303778,57.041676015921,12,6,23,3974,0,31.13779123682001
202604,P060,1,2,7,1.0,41.19579052366644,9357441.145420372,9392561.52386482,13187062.163028715,1834328.263724995,939376.6444468636,3712107.450423924,791070.1999719678,833871.9401546147,886179.995405764,0.0,8996934.49412813,3698118.509573102,235495259.7750675,0.1918051726798866,60.84959023972543,12,4,21,3024,0,66.56397456988691
202605,P060,1,2,7,1.0,46.393558685497695,15145478.814555686,13972464.095054671,10990668.039115457,1877156.9307909184,912761.069147807,4319158.719200837,784777.4633964845,906156.1546631886,803077.9479710858,0.0,9603088.28517032,4871133.2290741205,232840999.1664576,0.2009143143937665,67.0456825979901,13,5,19,3227,0,47.49197848854424
202606,P060,1,2,7,1.0,52.57247638190382,18004394.223468322,17737896.166597497,7810770.246563135,1657737.2172952483,1050345.505631908,4180014.517891077,793617.9165280163,963601.8366116676,896266.6220489219,0.0,9541583.61600684,5137631.285944968,227760148.2143649,0.2183512575483246,67.24601805571398,27,5,14,2275,0,74.8626115674769
202607,P060,1,2,7,1.0,59.853135334477706,21214694.94002275,20906841.370931342,13774845.615233464,1688303.7301499888,962137.615772591,4516687.407226916,849832.9714704549,910000.8555237337,869467.1103871778,0.0,9796429.690530865,5445484.855036378,220255292.5015916,0.2441071286968165,52.60644401665208,33,5,11,1687,0,59.00846221021085
202608,P060,1,2,7,1.0,64.08326919032656,12325944.655815836,11293233.14468762,18999226.56755952,1475137.7050537402,966338.9809443376,4375085.105049036,817173.3694522433,1007329.66278895,872130.4171646655,0.0,9513195.240452971,6478196.366164595,219680707.26532707,0.2460790444638133,66.47171145438536,13,4,24,3924,0,51.35247178216267
202609,P060,1,2,7,1.0,65.74596167949618,4844824.371883325,5060080.780079569,22341874.356998622,1257947.2347595782,978805.7224473506,5177560.02692716,712375.3274110232,928504.5201757592,864814.6126802926,0.0,9920007.444401164,6262939.957968354,225628464.6153256,0.225666970229218,73.44749907363497,5,4,27,4163,0,49.57054037390371
202610,P060,1,2,7,1.0,71.32820198503093,16265770.163832888,14550192.016633242,11847024.234016528,1066590.1409122497,916606.6368523742,4784583.867950946,670679.5783784686,934499.0044475558,872249.5850240308,0.0,9245208.813565625,7978518.105168015,221507900.68786275,0.2398083098680632,57.92489859382589,12,5,28,4635,0,37.10189115096497
202611,P060,1,2,7,1.0,75.47834500969437,12092863.956300642,11716064.271957813,4925717.857212653,932935.921664934,951134.4211809709,5028392.308106211,703924.5459233255,910930.2960217728,886808.5348865325,0.0,9414126.027783748,8355317.789510846,220955678.0435232,0.241703479584475,89.5969283685384,8,3,10,1604,0,32.37268180151874
202612,P060,1,2,7,1.0,80.37013790716182,14253915.024113864,13402784.273193544,12537404.225406488,783298.5195095913,879894.8085128355,4851917.957227877,558760.4443920342,870924.5065708702,843241.5144607963,0.0,8788037.750674004,9206448.540431172,217958720.64155087,0.2519887204521098,59.05493044134992,12,5,21,3272,1,34.78223831196194
202701,P060,1,2,7,1.0,82.55777125912034,6374419.472843542,6678351.23691527,12426790.198631572,596732.7093775577,878494.7814675517,5093818.939092252,545980.5215391684,886149.7435175171,865301.9138071189,0.0,8866478.608801166,8902516.776359439,221518675.3241081,0.2397713324559143,46.783011937392565,13,5,24,3380,0,43.615492307487145
202702,P060,1,2,7,1.0,82.55777125912034,0.0,0.0,13647799.94827881,544577.5129505385,775531.479930335,4463997.834268713,459416.72083362384,743097.5383560557,899983.6074250255,0.0,7886604.693764292,8902516.776359439,229405280.01787248,0.2127053391755958,65.76151566635173,3,4,27,4330,0,19.361058483433624
202703,P060,1,2,7,1.0,88.78123784832661,18134202.68954632,19189225.64478787,7346186.360606797,411957.8157935079,712675.2767103077,4734150.019843285,385811.6931706035,786663.6049483261,855036.169670033,0.0,7886294.580136063,7847493.821117878,222195363.74062893,0.2374490093719513,58.72379438169667,26,4,50,8233,0,57.74265134926667
202704,P060,1,2,7,1.0,89.03951379181055,752575.4725018911,721769.247468099,0.0,332851.5755055248,663496.579543982,4475885.788018393,321352.1747033987,688455.886639063,831227.7830049589,0.0,7313269.787415321,7878300.046151698,228882135.73194703,0.2145007150410414,50.01912255013399,3,3,52,8022,0,46.98106642844703
202705,P060,1,2,7,1.0,93.77095744881004,13786682.560328525,13560693.342159389,20305539.308861747,250249.5250833813,625865.8309930398,4124187.646373918,249709.51791740576,691150.414525218,843931.3009762284,0.0,6785094.235869192,8104289.26432085,224190206.65901345,0.2306029194358123,47.96172582887818,13,6,34,5702,0,41.42642419056869
202706,P060,1,2,7,1.0,93.77095744881004,0.0,0.0,793946.172214909,184407.86805648485,482895.2014693316,4003832.254360004,205822.7259299629,625458.0986910058,865279.9740680585,0.0,6367696.122574848,8104289.26432085,230557902.78158823,0.2087496597433378,76.85907397495092,4,3,30,4513,1,65.00586555226151
202707,P060,1,2,7,1.0,95.12930456337368,3958009.8238140726,4125785.123621417,13318040.826669334,135998.50666430965,457590.5125393529,3700003.097753102,180902.25497744305,498515.5442853331,819189.683236844,0.0,5792199.599456385,7936513.96451354,233055171.145368,0.2001792988113822,60.49878896307675,5,3,30,5084,0,53.44213300356467
202708,P060,1,2,7,1.0,95.67361620928648,1586038.5159587318,1474949.9611220064,0.0,114323.58734457807,398179.7798860046,3583161.009278609,130798.17088119396,525232.8596576751,854340.9436673037,0.0,5606036.350715364,8047602.519350231,237340875.2887765,0.1854712154154129,57.58222904332887,4,2,39,6521,0,47.28787359736812
